"PROFILE_ID","PROFILE_NAME","PROFILE_EMAIL","PROFILE_GENDER","PROFILE_AGE_GROUP","PROFILE_INTERESTED_COLOR","ORDER_ID","ORDER_TOTAL","ORDER_ITEM_ID","ORDER_ITEM_QUANTITY","PRODUCT_CATEGORY","PRODUCT_SUBCATEGORY","PRODUCT_NAME","PRODUCT_SUMMARY","PRODUCT_PRICE","DISCOUNTED_PRODUCT_PRICE","PRODUCT_TARGETED_GENDER","PRODUCT_TARGETED_AGE","PRODUCT_COLOR"
"28","asd27","asd27@asd.com","0","0","Red","270","17450.0","38","8","Boys Clothing","Shirt","Ole Glover Shirt","Ole Glover Casual Shirt","750.0","700.0","0","0","Red"
"28","asd27","asd27@asd.com","0","0","Red","270","17450.0","10","8","Boys Clothing","Shirt","Emmanuel Stokes Shirt","Emmanuel Stokes Casual Shirt","250.0","200.0","0","0","Red"
"28","asd27","asd27@asd.com","0","0","Red","270","17450.0","105","3","Boys Clothing","Shirt","Theresia Bernier Shirt","Theresia Bernier Casual Shirt","300.0","250.0","0","0","Blue"
"28","asd27","asd27@asd.com","0","0","Red","270","17450.0","32","7","Boys Clothing","Shirt"," Emmet Collins Shirt"," Emmet Collins Casual Shirt","450.0","400.0","0","0","Red"
"28","asd27","asd27@asd.com","0","0","Red","270","17450.0","103","8","Boys Clothing","Shirt"," Roslyn Green Shirt"," Roslyn Green Casual Shirt","200.0","150.0","0","0","Blue"
"29","asd28","asd28@asd.com","1","1","Red","271","22250.0","198","1","Womens Clothing","Shirt / T-Shirt","Geovanni Connelly Shirt","Geovanni Connelly Casual Shirt","100.0","50.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","271","22250.0","202","7","Womens Clothing","Shirt / T-Shirt","Javonte Rippin Shirt","Javonte Rippin Casual Shirt","650.0","550.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","271","22250.0","189","1","Womens Clothing","Shirt / T-Shirt","Dario Nienow Shirt","Dario Nienow Casual Shirt","600.0","550.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","271","22250.0","202","1","Womens Clothing","Shirt / T-Shirt","Javonte Rippin Shirt","Javonte Rippin Casual Shirt","650.0","550.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","271","22250.0","191","8","Womens Clothing","Shirt / T-Shirt","Nina Toy Shirt","Nina Toy Casual Shirt","650.0","600.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","271","22250.0","209","2","Womens Clothing","Shirt / T-Shirt"," Esperanza Hilll Shirt"," Esperanza Hilll Casual Shirt","100.0","50.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","271","22250.0","203","8","Womens Clothing","Shirt / T-Shirt","Raoul Prosacco Shirt","Raoul Prosacco Casual Shirt","700.0","650.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","271","22250.0","198","4","Womens Clothing","Shirt / T-Shirt","Geovanni Connelly Shirt","Geovanni Connelly Casual Shirt","100.0","50.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","271","22250.0","186","6","Womens Clothing","Shirt / T-Shirt","Gwen Rau Shirt","Gwen Rau Casual Shirt","450.0","400.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","271","22250.0","192","7","Womens Clothing","Shirt / T-Shirt","Ismael Bahringer Shirt","Ismael Bahringer Casual Shirt","700.0","650.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","272","22750.0","188","1","Womens Clothing","Shirt / T-Shirt","Leif Botsford Shirt","Leif Botsford Casual Shirt","550.0","500.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","272","22750.0","210","1","Womens Clothing","Shirt / T-Shirt","Benton Wolf DDS Shirt","Benton Wolf DDS Casual Shirt","150.0","100.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","272","22750.0","206","9","Womens Clothing","Shirt / T-Shirt","Marshall Raynor Shirt","Marshall Raynor Casual Shirt","850.0","800.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","272","22750.0","202","8","Womens Clothing","Shirt / T-Shirt","Javonte Rippin Shirt","Javonte Rippin Casual Shirt","650.0","550.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","272","22750.0","184","2","Womens Clothing","Shirt / T-Shirt","Carroll Sipes Shirt","Carroll Sipes Casual Shirt","350.0","300.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","272","22750.0","179","6","Womens Clothing","Shirt / T-Shirt","Dino Robel Shirt","Dino Robel formal Shirt","100.0","50.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","272","22750.0","195","9","Womens Clothing","Shirt / T-Shirt","Wyatt Schoen Shirt","Wyatt Schoen Casual Shirt","850.0","800.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","272","22750.0","202","2","Womens Clothing","Shirt / T-Shirt","Javonte Rippin Shirt","Javonte Rippin Casual Shirt","650.0","550.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","272","22750.0","200","4","Womens Clothing","Shirt / T-Shirt","Lisette Nolan Shirt","Lisette Nolan Casual Shirt","200.0","150.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","272","22750.0","205","1","Womens Clothing","Shirt / T-Shirt","Dolores Padberg Shirt","Dolores Padberg Casual Shirt","800.0","750.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","273","18800.0","184","1","Womens Clothing","Shirt / T-Shirt","Carroll Sipes Shirt","Carroll Sipes Casual Shirt","350.0","300.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","273","18800.0","186","8","Womens Clothing","Shirt / T-Shirt","Gwen Rau Shirt","Gwen Rau Casual Shirt","450.0","400.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","273","18800.0","181","6","Womens Clothing","Shirt / T-Shirt","Jordy Gaylord Shirt","Jordy Gaylord Casual Shirt","200.0","150.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","273","18800.0","209","5","Womens Clothing","Shirt / T-Shirt"," Esperanza Hilll Shirt"," Esperanza Hilll Casual Shirt","100.0","50.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","273","18800.0","199","9","Womens Clothing","Shirt / T-Shirt","Douglas Blanda Shirt","Douglas Blanda Casual Shirt","150.0","100.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","273","18800.0","200","3","Womens Clothing","Shirt / T-Shirt","Lisette Nolan Shirt","Lisette Nolan Casual Shirt","200.0","150.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","273","18800.0","200","5","Womens Clothing","Shirt / T-Shirt","Lisette Nolan Shirt","Lisette Nolan Casual Shirt","200.0","150.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","273","18800.0","190","4","Womens Clothing","Shirt / T-Shirt","Ezekiel Rodriguez Shirt","Ezekiel Rodriguez formal Shirt","600.0","550.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","273","18800.0","202","4","Womens Clothing","Shirt / T-Shirt","Javonte Rippin Shirt","Javonte Rippin Casual Shirt","650.0","550.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","273","18800.0","196","9","Womens Clothing","Shirt / T-Shirt","Deion Schaden Shirt","Deion Schaden formal Shirt","900.0","850.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","274","20500.0","180","8","Womens Clothing","Shirt / T-Shirt","Ola Ziemann Shirt","Ola Ziemann Casual Shirt","150.0","100.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","274","20500.0","206","7","Womens Clothing","Shirt / T-Shirt","Marshall Raynor Shirt","Marshall Raynor Casual Shirt","850.0","800.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","274","20500.0","181","9","Womens Clothing","Shirt / T-Shirt","Jordy Gaylord Shirt","Jordy Gaylord Casual Shirt","200.0","150.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","274","20500.0","185","2","Womens Clothing","Shirt / T-Shirt","Keaton Bogan Shirt","Keaton Bogan formal Shirt","400.0","350.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","274","20500.0","209","5","Womens Clothing","Shirt / T-Shirt"," Esperanza Hilll Shirt"," Esperanza Hilll Casual Shirt","100.0","50.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","274","20500.0","208","1","Womens Clothing","Shirt / T-Shirt","Cheyanne Torphy Shirt","Cheyanne Torphy Casual Shirt","950.0","900.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","274","20500.0","210","5","Womens Clothing","Shirt / T-Shirt","Benton Wolf DDS Shirt","Benton Wolf DDS Casual Shirt","150.0","100.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","274","20500.0","202","9","Womens Clothing","Shirt / T-Shirt","Javonte Rippin Shirt","Javonte Rippin Casual Shirt","650.0","550.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","274","20500.0","192","7","Womens Clothing","Shirt / T-Shirt","Ismael Bahringer Shirt","Ismael Bahringer Casual Shirt","700.0","650.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","274","20500.0","197","1","Womens Clothing","Shirt / T-Shirt"," Haskell Russel Shirt"," Haskell Russel Casual Shirt","950.0","900.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","275","28700.0","192","7","Womens Clothing","Shirt / T-Shirt","Ismael Bahringer Shirt","Ismael Bahringer Casual Shirt","700.0","650.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","275","28700.0","196","9","Womens Clothing","Shirt / T-Shirt","Deion Schaden Shirt","Deion Schaden formal Shirt","900.0","850.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","275","28700.0","184","5","Womens Clothing","Shirt / T-Shirt","Carroll Sipes Shirt","Carroll Sipes Casual Shirt","350.0","300.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","275","28700.0","204","1","Womens Clothing","Shirt / T-Shirt","Tyrell Watsica Shirt","Tyrell Watsica Casual Shirt","750.0","700.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","275","28700.0","183","3","Womens Clothing","Shirt / T-Shirt","Cyril Jones Shirt","Cyril Jones Casual Shirt","300.0","250.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","275","28700.0","195","6","Womens Clothing","Shirt / T-Shirt","Wyatt Schoen Shirt","Wyatt Schoen Casual Shirt","850.0","800.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","275","28700.0","201","1","Womens Clothing","Shirt / T-Shirt","Leonor Hodkiewicz Shirt","Leonor Hodkiewicz formal Shirt","600.0","550.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","275","28700.0","201","2","Womens Clothing","Shirt / T-Shirt","Leonor Hodkiewicz Shirt","Leonor Hodkiewicz formal Shirt","600.0","550.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","275","28700.0","204","9","Womens Clothing","Shirt / T-Shirt","Tyrell Watsica Shirt","Tyrell Watsica Casual Shirt","750.0","700.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","275","28700.0","199","8","Womens Clothing","Shirt / T-Shirt","Douglas Blanda Shirt","Douglas Blanda Casual Shirt","150.0","100.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","276","22750.0","203","1","Womens Clothing","Shirt / T-Shirt","Raoul Prosacco Shirt","Raoul Prosacco Casual Shirt","700.0","650.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","276","22750.0","185","8","Womens Clothing","Shirt / T-Shirt","Keaton Bogan Shirt","Keaton Bogan formal Shirt","400.0","350.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","276","22750.0","205","8","Womens Clothing","Shirt / T-Shirt","Dolores Padberg Shirt","Dolores Padberg Casual Shirt","800.0","750.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","276","22750.0","202","5","Womens Clothing","Shirt / T-Shirt","Javonte Rippin Shirt","Javonte Rippin Casual Shirt","650.0","550.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","276","22750.0","181","4","Womens Clothing","Shirt / T-Shirt","Jordy Gaylord Shirt","Jordy Gaylord Casual Shirt","200.0","150.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","276","22750.0","184","5","Womens Clothing","Shirt / T-Shirt","Carroll Sipes Shirt","Carroll Sipes Casual Shirt","350.0","300.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","276","22750.0","184","5","Womens Clothing","Shirt / T-Shirt","Carroll Sipes Shirt","Carroll Sipes Casual Shirt","350.0","300.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","276","22750.0","203","9","Womens Clothing","Shirt / T-Shirt","Raoul Prosacco Shirt","Raoul Prosacco Casual Shirt","700.0","650.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","276","22750.0","185","2","Womens Clothing","Shirt / T-Shirt","Keaton Bogan Shirt","Keaton Bogan formal Shirt","400.0","350.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","276","22750.0","186","1","Womens Clothing","Shirt / T-Shirt","Gwen Rau Shirt","Gwen Rau Casual Shirt","450.0","400.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","277","27300.0","191","6","Womens Clothing","Shirt / T-Shirt","Nina Toy Shirt","Nina Toy Casual Shirt","650.0","600.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","277","27300.0","191","6","Womens Clothing","Shirt / T-Shirt","Nina Toy Shirt","Nina Toy Casual Shirt","650.0","600.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","277","27300.0","207","6","Womens Clothing","Shirt / T-Shirt","Kallie Ledner Shirt","Kallie Ledner formal Shirt","900.0","850.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","277","27300.0","205","6","Womens Clothing","Shirt / T-Shirt","Dolores Padberg Shirt","Dolores Padberg Casual Shirt","800.0","750.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","277","27300.0","200","6","Womens Clothing","Shirt / T-Shirt","Lisette Nolan Shirt","Lisette Nolan Casual Shirt","200.0","150.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","277","27300.0","210","8","Womens Clothing","Shirt / T-Shirt","Benton Wolf DDS Shirt","Benton Wolf DDS Casual Shirt","150.0","100.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","277","27300.0","186","8","Womens Clothing","Shirt / T-Shirt","Gwen Rau Shirt","Gwen Rau Casual Shirt","450.0","400.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","277","27300.0","189","6","Womens Clothing","Shirt / T-Shirt","Dario Nienow Shirt","Dario Nienow Casual Shirt","600.0","550.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","277","27300.0","195","2","Womens Clothing","Shirt / T-Shirt","Wyatt Schoen Shirt","Wyatt Schoen Casual Shirt","850.0","800.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","277","27300.0","180","7","Womens Clothing","Shirt / T-Shirt","Ola Ziemann Shirt","Ola Ziemann Casual Shirt","150.0","100.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","278","15700.0","194","3","Womens Clothing","Shirt / T-Shirt","Urban Hermann Shirt","Urban Hermann Casual Shirt","800.0","750.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","278","15700.0","210","4","Womens Clothing","Shirt / T-Shirt","Benton Wolf DDS Shirt","Benton Wolf DDS Casual Shirt","150.0","100.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","278","15700.0","200","8","Womens Clothing","Shirt / T-Shirt","Lisette Nolan Shirt","Lisette Nolan Casual Shirt","200.0","150.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","278","15700.0","198","7","Womens Clothing","Shirt / T-Shirt","Geovanni Connelly Shirt","Geovanni Connelly Casual Shirt","100.0","50.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","278","15700.0","181","2","Womens Clothing","Shirt / T-Shirt","Jordy Gaylord Shirt","Jordy Gaylord Casual Shirt","200.0","150.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","278","15700.0","182","4","Womens Clothing","Shirt / T-Shirt","Conner Emard Shirt","Conner Emard Casual Shirt","250.0","200.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","278","15700.0","189","2","Womens Clothing","Shirt / T-Shirt","Dario Nienow Shirt","Dario Nienow Casual Shirt","600.0","550.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","278","15700.0","207","5","Womens Clothing","Shirt / T-Shirt","Kallie Ledner Shirt","Kallie Ledner formal Shirt","900.0","850.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","278","15700.0","182","5","Womens Clothing","Shirt / T-Shirt","Conner Emard Shirt","Conner Emard Casual Shirt","250.0","200.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","278","15700.0","187","9","Womens Clothing","Shirt / T-Shirt"," Nayeli Casper Shirt"," Nayeli Casper Casual Shirt","500.0","450.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","279","30000.0","194","4","Womens Clothing","Shirt / T-Shirt","Urban Hermann Shirt","Urban Hermann Casual Shirt","800.0","750.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","279","30000.0","187","8","Womens Clothing","Shirt / T-Shirt"," Nayeli Casper Shirt"," Nayeli Casper Casual Shirt","500.0","450.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","279","30000.0","196","9","Womens Clothing","Shirt / T-Shirt","Deion Schaden Shirt","Deion Schaden formal Shirt","900.0","850.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","279","30000.0","206","4","Womens Clothing","Shirt / T-Shirt","Marshall Raynor Shirt","Marshall Raynor Casual Shirt","850.0","800.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","279","30000.0","179","6","Womens Clothing","Shirt / T-Shirt","Dino Robel Shirt","Dino Robel formal Shirt","100.0","50.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","279","30000.0","186","1","Womens Clothing","Shirt / T-Shirt","Gwen Rau Shirt","Gwen Rau Casual Shirt","450.0","400.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","279","30000.0","187","2","Womens Clothing","Shirt / T-Shirt"," Nayeli Casper Shirt"," Nayeli Casper Casual Shirt","500.0","450.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","279","30000.0","197","4","Womens Clothing","Shirt / T-Shirt"," Haskell Russel Shirt"," Haskell Russel Casual Shirt","950.0","900.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","279","30000.0","204","8","Womens Clothing","Shirt / T-Shirt","Tyrell Watsica Shirt","Tyrell Watsica Casual Shirt","750.0","700.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","279","30000.0","185","5","Womens Clothing","Shirt / T-Shirt","Keaton Bogan Shirt","Keaton Bogan formal Shirt","400.0","350.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","280","20600.0","183","9","Womens Clothing","Shirt / T-Shirt","Cyril Jones Shirt","Cyril Jones Casual Shirt","300.0","250.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","280","20600.0","182","3","Womens Clothing","Shirt / T-Shirt","Conner Emard Shirt","Conner Emard Casual Shirt","250.0","200.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","280","20600.0","188","8","Womens Clothing","Shirt / T-Shirt","Leif Botsford Shirt","Leif Botsford Casual Shirt","550.0","500.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","280","20600.0","197","4","Womens Clothing","Shirt / T-Shirt"," Haskell Russel Shirt"," Haskell Russel Casual Shirt","950.0","900.0","1","1","blue"
"29","asd28","asd28@asd.com","1","1","Red","280","20600.0","180","2","Womens Clothing","Shirt / T-Shirt","Ola Ziemann Shirt","Ola Ziemann Casual Shirt","150.0","100.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","280","20600.0","205","7","Womens Clothing","Shirt / T-Shirt","Dolores Padberg Shirt","Dolores Padberg Casual Shirt","800.0","750.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","280","20600.0","180","9","Womens Clothing","Shirt / T-Shirt","Ola Ziemann Shirt","Ola Ziemann Casual Shirt","150.0","100.0","1","1","Red"
"29","asd28","asd28@asd.com","1","1","Red","280","20600.0","205","2","Womens Clothing","Shirt / T-Shirt","Dolores Padberg Shirt","Dolores Padberg Casual Shirt","800.0","750.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","280","20600.0","203","1","Womens Clothing","Shirt / T-Shirt","Raoul Prosacco Shirt","Raoul Prosacco Casual Shirt","700.0","650.0","1","1","White"
"29","asd28","asd28@asd.com","1","1","Red","280","20600.0","201","3","Womens Clothing","Shirt / T-Shirt","Leonor Hodkiewicz Shirt","Leonor Hodkiewicz formal Shirt","600.0","550.0","1","1","White"
"30","asd29","asd29@asd.com","1","4","blue","281","37250.0","400","8","Womens Clothing","Shirt / T-Shirt","Harold Donnelly  Shirt","Harold Donnelly  Casual Shirt","850.0","800.0","1","4","White"
"30","asd29","asd29@asd.com","1","4","blue","281","37250.0","384","6","Womens Clothing","Shirt / T-Shirt","August Miller MD Shirt","August Miller MD Casual Shirt","600.0","550.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","281","37250.0","376","3","Womens Clothing","Shirt / T-Shirt","Grayce Gleason Shirt","Grayce Gleason Casual Shirt","250.0","200.0","1","4","Red"
"30","asd29","asd29@asd.com","1","4","blue","281","37250.0","390","8","Womens Clothing","Shirt / T-Shirt"," Anika Hegmann Shirt"," Anika Hegmann formal Shirt","900.0","850.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","281","37250.0","375","7","Womens Clothing","Shirt / T-Shirt","Tevin OKon Shirt","Tevin OKon Casual Shirt","200.0","150.0","1","4","Red"
"30","asd29","asd29@asd.com","1","4","blue","281","37250.0","378","4","Womens Clothing","Shirt / T-Shirt","Brook Abernathy DDS Shirt","Brook Abernathy DDS Casual Shirt","350.0","300.0","1","4","Red"
"30","asd29","asd29@asd.com","1","4","blue","281","37250.0","398","9","Womens Clothing","Shirt / T-Shirt","Dexter Osinski  Shirt","Dexter Osinski  Casual Shirt","750.0","700.0","1","4","White"
"30","asd29","asd29@asd.com","1","4","blue","281","37250.0","397","9","Womens Clothing","Shirt / T-Shirt","Reyes Stracke  Shirt","Reyes Stracke  Casual Shirt","700.0","650.0","1","4","White"
"30","asd29","asd29@asd.com","1","4","blue","281","37250.0","399","2","Womens Clothing","Shirt / T-Shirt","Oleta Mohr DDS Shirt","Oleta Mohr DDS Casual Shirt","800.0","750.0","1","4","White"
"30","asd29","asd29@asd.com","1","4","blue","281","37250.0","390","5","Womens Clothing","Shirt / T-Shirt"," Anika Hegmann Shirt"," Anika Hegmann formal Shirt","900.0","850.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","282","28950.0","392","1","Womens Clothing","Shirt / T-Shirt","Caleigh Brakus  Shirt","Caleigh Brakus  Casual Shirt","100.0","50.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","282","28950.0","375","6","Womens Clothing","Shirt / T-Shirt","Tevin OKon Shirt","Tevin OKon Casual Shirt","200.0","150.0","1","4","Red"
"30","asd29","asd29@asd.com","1","4","blue","282","28950.0","382","5","Womens Clothing","Shirt / T-Shirt","Emma Hintz MD Shirt","Emma Hintz MD Casual Shirt","550.0","500.0","1","4","Red"
"30","asd29","asd29@asd.com","1","4","blue","282","28950.0","386","7","Womens Clothing","Shirt / T-Shirt","Damian Bayer Shirt","Damian Bayer Casual Shirt","700.0","650.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","282","28950.0","393","9","Womens Clothing","Shirt / T-Shirt","Katrina Leuschke Shirt","Katrina Leuschke Casual Shirt","150.0","100.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","282","28950.0","391","5","Womens Clothing","Shirt / T-Shirt","Tobin Lemke Shirt","Tobin Lemke Casual Shirt","950.0","900.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","282","28950.0","384","7","Womens Clothing","Shirt / T-Shirt","August Miller MD Shirt","August Miller MD Casual Shirt","600.0","550.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","282","28950.0","391","9","Womens Clothing","Shirt / T-Shirt","Tobin Lemke Shirt","Tobin Lemke Casual Shirt","950.0","900.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","282","28950.0","376","6","Womens Clothing","Shirt / T-Shirt","Grayce Gleason Shirt","Grayce Gleason Casual Shirt","250.0","200.0","1","4","Red"
"30","asd29","asd29@asd.com","1","4","blue","282","28950.0","385","4","Womens Clothing","Shirt / T-Shirt","Ramona Murazik Shirt","Ramona Murazik formal Shirt","650.0","600.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","283","20500.0","394","3","Womens Clothing","Shirt / T-Shirt","Carmelo Adams Shirt","Carmelo Adams Casual Shirt","200.0","150.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","283","20500.0","402","9","Womens Clothing","Shirt / T-Shirt","Felicia Cruickshank Shirt","Felicia Cruickshank Casual Shirt","950.0","900.0","1","4","White"
"30","asd29","asd29@asd.com","1","4","blue","283","20500.0","399","1","Womens Clothing","Shirt / T-Shirt","Oleta Mohr DDS Shirt","Oleta Mohr DDS Casual Shirt","800.0","750.0","1","4","White"
"30","asd29","asd29@asd.com","1","4","blue","283","20500.0","404","5","Womens Clothing","Shirt / T-Shirt","Douglas Conn Shirt","Douglas Conn Casual Shirt","150.0","100.0","1","4","White"
"30","asd29","asd29@asd.com","1","4","blue","283","20500.0","389","5","Womens Clothing","Shirt / T-Shirt","Ila Luettgen  Shirt","Ila Luettgen  Casual Shirt","850.0","800.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","283","20500.0","377","9","Womens Clothing","Shirt / T-Shirt","Heber Tromp  Shirt","Heber Tromp  Casual Shirt","300.0","250.0","1","4","Red"
"30","asd29","asd29@asd.com","1","4","blue","283","20500.0","402","3","Womens Clothing","Shirt / T-Shirt","Felicia Cruickshank Shirt","Felicia Cruickshank Casual Shirt","950.0","900.0","1","4","White"
"30","asd29","asd29@asd.com","1","4","blue","283","20500.0","393","5","Womens Clothing","Shirt / T-Shirt","Katrina Leuschke Shirt","Katrina Leuschke Casual Shirt","150.0","100.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","283","20500.0","374","5","Womens Clothing","Shirt / T-Shirt","Giuseppe Donnelly  Shirt","Giuseppe Donnelly  formal Shirt","150.0","100.0","1","4","Red"
"30","asd29","asd29@asd.com","1","4","blue","283","20500.0","388","1","Womens Clothing","Shirt / T-Shirt","Westley McCullough Shirt","Westley McCullough Casual Shirt","800.0","750.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","284","23200.0","395","3","Womens Clothing","Shirt / T-Shirt","Leora Schmeler Shirt","Leora Schmeler Casual Shirt","600.0","550.0","1","4","White"
"30","asd29","asd29@asd.com","1","4","blue","284","23200.0","388","6","Womens Clothing","Shirt / T-Shirt","Westley McCullough Shirt","Westley McCullough Casual Shirt","800.0","750.0","1","4","blue"
"30","asd29","asd29@asd.com","1","4","blue","284","23200.0","373","4","Womens Clothing","Shirt / T-Shirt","Miss Raegan Schowalter Shirt","Miss Raegan Schowalter Casual Shirt","100.0","50.0","1","4","Red"
